best_subset_tau,worst_subset_tau
0.8934669686573408,0.8421182922977234
0.9455365227260789,0.8957714425826011
0.9163035704988801,0.8699301939225546
0.9151108306074677,0.8310612885273067
0.9194764263879903,0.7884919682708633
0.9272871374208916,0.9255651557358018
0.9142917294340297,0.8608646915217678
0.9461004488273741,0.8410484446246078
0.9569106534028267,0.8640909122989436
0.9082496434988832,0.8327765853044528
0.9529280726240149,0.8912831299205747
0.9465868982047251,0.8896882321924192
0.9109357395385403,0.84722189764265
0.9334362278642081,0.8302941032383288
0.9467577560240568,0.8952101468031463
0.9487314415121261,0.871107959933861
0.8905405835120326,0.8338620121409679
0.8907085718940981,0.755581561048557
0.9416029951019657,0.9072379222880252
0.908659783804378,0.8657579998664942
0.9346301352733563,0.8778294088202794
0.9394971874112142,0.8879708334398496
0.9382319898790801,0.8729935349561065
0.919463737835209,0.9160361004155064
0.8923505362224138,0.8254242460057327
0.9226569441420511,0.8465615260684798
0.9394840231563523,0.8780276103961759
0.8830936946661425,0.9174887752763137
0.9411136584195577,0.8791756479934077
0.9011581082258541,0.8702022953478667
0.9263703452362602,0.8177911233760102
0.912718649271233,0.8507810972000466
0.9155512621980129,0.8465831821830966
0.9393695229219747,0.8757126138594966
0.9229233858121253,0.8936242307069785
0.8960999732390164,0.8805756233657706
0.9407127580143934,0.8564441562909835
0.8988988860584306,0.8676328378477026
0.9491806084407187,0.892281498397951
0.9188040635359589,0.8762030172421787
0.912718649271233,0.8421786594123818
0.9394216215478358,0.8242500778265092
0.8714269478904421,0.8752413991902916
0.8892018377887931,0.8050068811672456
0.9467703346900705,0.8608565112154726
0.926433701080784,0.8558318762772299
0.9212677139000361,0.8320786914742263
0.9526963902690785,0.8270471825190465
0.9158413582392154,0.8694478935629324
0.9162316592832443,0.8457523008768408
0.930320503957429,0.8373745146628847
0.9298067887917331,0.8938474102196771
0.8988817694501287,0.84722189764265
0.9133212080322455,0.8734629583803525
0.8768346169521662,0.8266803686452375
0.9186643021043874,0.83207954224535
0.9290091191059815,0.8876815586638248
0.9252348515753998,0.8581639236730938
0.8867303118587087,0.8987946698431809
0.8932167265548507,0.8225862814463668
0.8975424394577058,0.852751453995325
0.9324986450289287,0.9224933440849188
0.9299235248465626,0.8731474354479749
0.9147932865401225,0.9199860582707192
0.8982215276716199,0.786051692323579
0.921728047520481,0.8614843842838482
0.9215255434648069,0.8576745226629382
0.9323525847743435,0.9237276764970601
0.9116909667818981,0.8533701899792931
0.9603805142077083,0.8858613358283972
0.9379812250706856,0.8965997004352142
0.9131829758513196,0.8736289109839366
0.9104299080735276,0.8589931901032718
0.9461987936791024,0.906945081594082
0.8965997004352142,0.8624831286473873
0.9148826673919052,0.6865943647534714
0.8821118633536763,0.9081328622726638
0.9422697402636733,0.8608646915217678
0.9202567209389061,0.8567907401844989
0.9067710823483972,0.8552011629731329
0.9467119940958184,0.891680597527124
0.8981483980336656,0.799697515941514
0.89848421843958,0.8950417501696966
0.973268006581552,0.8328860231246397
0.8979578628360062,0.8739437079559602
0.9019413835655804,0.8537460424590225
0.9338684247188797,0.7746174607260401
0.9055914094961889,0.8609556243835804
0.9052208514009374,0.7879731982671017
0.9192849881790629,0.915829029576886
0.9519328750876342,0.8409607366439028
0.9208529293824699,0.8267136893898381
0.8849076899922192,0.8918075550213984
0.8865513478629276,0.8675599850070518
0.9274120673649839,0.855213166847228
0.9349317114537677,0.8624831286473873
0.9304888999125509,0.8662296512060281
0.9312934732577836,0.888337132240358
0.9460763931673699,0.8891046395642255
0.8980456438699013,0.7663382263396776
0.9270228356909269,0.8672901789096366
0.912027045868302,0.8015829002948462
0.9354035702167341,0.8440185209605371
0.935952157550712,0.8636911453868703
0.9372053920533212,0.8980008007023077
0.9166841235703017,0.826830071872553
0.889593595665207,0.8861555527834092
0.9336381083632534,0.8616880156086542
0.9149758041015117,0.8290625830591163
0.9457648512427146,0.938874032654425
0.9196083240744427,0.8728925672541042
0.9019146625433677,0.8451146933373923
0.901202315808362,0.8718528151019593
0.9519949632066249,0.9146478522921961
0.9260390541188592,0.895056334836072
0.9224631533323838,0.8914270098557803
0.9316803046825949,0.8987770968964066
0.9476565917928562,0.8824193626476958
0.9581190883461541,0.8595400485704667
0.9236981855353756,0.8430782881905982
0.9404305133472817,0.9129977180627666
0.9374096887103676,0.870513114401668
0.9192779111781993,0.8763209994409003
0.9227022050542985,0.8621955751818808
0.869324092671092,0.7695796863903337
0.9343774654429706,0.8623042725162401
0.9393277790663641,0.8652836094974299
0.8947506599879039,0.8758414241380155
0.9205516232407935,0.8401135097601252
0.9261969053834167,0.886453381458382
0.9349317114537677,0.8693829936765662
0.9467119940958184,0.8869001784822947
0.9269409114573658,0.8491903183600801
0.9023117141279448,0.8902579316873043
0.9209839514136015,0.8230434938938714
0.9383816439683572,0.833158702273376
0.9188040635359589,0.8590057058144619
0.9157114810245969,0.8606310911885309
0.9249121963380375,0.9041858726105744
0.9464484889677979,0.8945882977914801
0.8729424741621689,0.8557076770414943
0.8884329644605893,0.7991604733457088
0.9478612024000515,0.9288867288306236
0.9363513694082981,0.8571745992009787
0.9199379321888961,0.8699787560962408
0.9381133383819599,0.9071581778120693
0.9184823438191522,0.8601115032773743
0.9200067999994342,0.8597631367628015
0.9145860380330904,0.9008457783067716
0.9167466406717962,0.8875618225230686
0.9309971571576557,0.9081744675848741
0.9498322099594371,0.8932026473060288
0.9193009714181474,0.865428891807632
0.9085686439665636,0.8680885125127523
0.9314700444688341,0.8612027550056838
0.9128685055673006,0.8458847394014968
0.8971458073676704,0.8713162735662978
0.9201441807827885,0.8514125893144195
0.9170137607139859,0.8808837626370746
0.9328974043565531,0.8236547715043918
0.9717028160778322,0.9184823438191522
0.9268334259751856,0.8515228613530097
0.9272245110421745,0.8669032138554158
0.9565234268186,0.9117133203370079
0.9123173712403844,0.8607254369572336
0.9153660689109412,0.8655151468481858
0.9182015768895571,0.8906383025363996
0.9325761988715944,0.8716462464376563
0.8940969790375227,0.8837605977769732
0.9304064472407745,0.8628978864177229
0.953459217322023,0.89478480394836
0.9276706022175257,0.8742670949403794
0.9278692935256592,0.8883489347273439
0.9302605094190634,0.897529121124689
0.9182610680738278,0.809825365564641
0.9249352236760702,0.8425662241650286
0.9380726035432397,0.8588958333359203
0.941328609477592,0.9417311447149246
0.9201197310621861,0.8548264541614148
0.9309556890749676,0.8417212267120214
0.9388628876245683,0.9164679930573767
0.9469459519462241,0.8450866790841873
0.9131218099152477,0.8442719090733817
0.9406988470634121,0.8426735558703325
0.9096557061834007,0.8594558670219952
0.9059983757041412,0.8063814926883304
0.9257438546275573,0.8553254909174832
0.9235562193201214,0.8891913367407681
0.8918868425675973,0.8712054085370443
0.9276829910728271,0.9001195224429939
0.9302605094190634,0.897529121124689
0.8894341741112672,0.8721468237884049
0.9131218099152477,0.8580418892417548
0.9296528639855935,0.8674456091464089
0.9115392752598159,0.8514000205301391
0.9036479208444052,0.9023117141279448
0.8821442513808233,0.8375655331380607
0.9451337382465771,0.8593684262459803
0.9521813740267155,0.902157352565167
0.941328609477592,0.7824254313639434
0.9122419296717268,0.8210177367045542
0.9335242620017913,0.8511544741781037
0.879709404095934,0.7688798728712494
0.9453138804798592,0.8936102954034768
0.9200619436543427,0.854711749525623
0.9390727458527036,0.892719977775879
0.9126577352654563,0.8820378675668817
0.9117288922700276,0.8548535549450543
0.9397420085983792,0.8536061691301502
0.9329541449536447,0.8590057058144619
0.9595081602359056,0.8908589365687062
0.9319250109167153,0.8236494571945349
0.9377561286473247,0.8965360790364532
0.9578124137968074,0.8647874671330886
0.9157114810245969,0.8158782744467272
0.8838370355312289,0.8717886241413192
0.8848826770736842,0.7865623796210527
0.9264708944960538,0.8473294624685358
0.9213094967551287,0.8077587464547767
0.8912066192304778,0.8705609060436714
0.9265340757314328,0.8835593968941677
0.9172171814127966,0.8760324997403792
0.9367112235086649,0.9091355481155855
0.9228741104363057,0.8590491719575332
0.8768003237857138,0.7548555187146352
0.9069335944613317,0.851229419753534
0.9002054525745218,0.8261923847720276
0.9114632339005637,0.9080237499990522
0.9402610623444605,0.8456327761066831
0.9143875741265217,0.8382606994594131
0.9327808036122525,0.8620894672941334
0.9456244152469214,0.9131995688027118
0.9095101335573424,0.8301974015314888
0.9394736307144443,0.8896660707679747
0.9222420581609765,0.8552011629731329
0.9082535745322469,0.8772316308100828
0.9206705745543878,0.8550932890191175
0.9253495015299497,0.800023873307897
0.9256734229430428,0.8595574026865268
0.9109867012732785,0.8803946322769689
0.9217816856050984,0.9045842660975406
0.9497756951754642,0.906446512001401
0.9196581271174703,0.8388657309034122
0.935484170029348,0.8855687313341298
0.9400919247694737,0.8176212336527167
0.9106744295694194,0.7787011805312413
0.9049831523376369,0.8550886439387939
0.9213578449738331,0.8659898618016967
0.9471284004218921,0.8456196345274477
0.9156389193157634,0.8622338271261328
0.8646613970346565,0.7959010473698727
0.9304401838891428,0.7826694436962227
0.9184633946805449,0.8099618285252413
0.9315734461529579,0.8454760851406697
0.9461362502573761,0.8892128295490929
0.9137212071648616,0.8261276327937941
0.9094320790322062,0.8438563313980054
0.9398330695247316,0.8813622106704938
0.9296528639855935,0.8812694435551167
0.9138420023666607,0.8793573985037678
0.9091355481155855,0.8470902784811569
0.9244371833094599,0.8484087046821398
0.9215235345219926,0.8631775379228349
0.9394736307144443,0.834706004620146
0.942975729913941,0.7872549671758589
0.9480403246557713,0.8397419738791375
0.937367027523845,0.9253495015299497
0.9170979387195902,0.8603702311699248
0.9124316626373461,0.8140237065913126
0.934208151916909,0.8890960705524197
0.8987336365123063,0.8386463828772905
0.9414521524825958,0.8398132192777044
0.924963177156096,0.9008036911856009
0.9226480373678393,0.9260875454288563
0.9192779111781993,0.8625747876849645
0.8937157822693809,0.8541098805503138
0.9388353157056702,0.873315128383695
0.9377129492733757,0.8996156549353991
0.9298632168494086,0.8351549262443764
0.9094456206103992,0.8438688965436152
0.9546127932548163,0.8517819717192885
0.9174177939239391,0.7401306780249414
0.8862398281916735,0.8621010001864527
0.9377513502926764,0.8962273052612664
0.9084241529168675,0.8533681436491786
0.9316440124040954,0.8869113359082387
0.908181607252956,0.8360764512895834
0.9595812783649706,0.8593835349877114
0.9319970436595372,0.8424150727347757
0.8902579316873043,0.8558185532854744
0.9432363059480648,0.8623383016058039
0.921795316811179,0.816889506502444
0.9186808822332148,0.8381999848148344
0.9146962993238897,0.873315128383695
0.8971051635262429,0.7787490329654193
0.9430553010542415,0.8985149961906443
0.9464460442365882,0.8932941830566349
0.9277328303642657,0.8588843828418711
0.91303346294834,0.8906383025363996
0.9243677913983479,0.8576630474301784
0.8811696377599836,0.829488134079046
0.905929281797551,0.7539335205045395
0.9203176637575329,0.8651675415847968
0.9123295131847879,0.8246220576288517
0.9326772640672272,0.8307736370672894
0.9323129940228695,0.8166371225422542
0.9156965597889973,0.8382410237166198
0.9021791595269104,0.8335071017132542
0.937401414558539,0.8430609245297748
0.9079580673521077,0.8825156136085552
0.9402096668961116,0.8523878848233979
0.9298028049569445,0.898780653911115
0.9387465484403602,0.8921114853163681
0.9161596243862988,0.8370171967397829
0.9471164854597542,0.8782978489140864
0.9239740244831861,0.8689653383744196
0.9349877437965974,0.910859027827653
0.932041725981402,0.9079446176457795
0.9198689456914142,0.9064623509758454
0.9233595236840251,0.8586272717948242
0.9087425402589248,0.7785886632508673
0.9550918541638508,0.8755728943601636
0.944079092480777,0.8924430436668785
0.9305518165147646,0.8994758745903382
0.9317027379578207,0.8471102994595369
0.9073491254009286,0.8486991819339484
0.9031628493710061,0.9204648196654698
0.9351552632746395,0.8406083157009167
0.9491806084407187,0.9095236529563654
0.925501045408267,0.8548389544180641
0.9211194508864101,0.8868133260861714
0.9290249591354424,0.8704765835828844
0.9013884563902985,0.8687978176245218
0.9157568335259277,0.8280505452445712
0.8892128295490929,0.7995153181299797
0.9208479856120262,0.7883147241314168
0.9328085344912517,0.8500454852203089
0.8983968056536292,0.8053700990279419
0.9173466903366396,0.8398244348152335
0.9361469841043208,0.8636042288785247
0.9095686186522023,0.8461302795567612
0.944982481335775,0.9037093611318467
0.9352520043100299,0.8734738902638627
0.9116372074038712,0.8271145524127838
0.9516918602241343,0.8618770204207677
0.9513814810892139,0.8291225034288805
0.9501514563813617,0.8641648992427768
0.923830162179843,0.8997227581341435
0.9278692935256592,0.8642930641544566
0.9246468655241927,0.8725702965821902
0.916564304957341,0.8855818495785013
0.9736387077087411,0.8939458597468157
0.9450395023833597,0.8092974647682953
0.9311876670034729,0.8537321309310952
0.9233173766030971,0.8595214047369634
0.9319970436595372,0.8441378029448673
0.9450048397644506,0.9209282833373307
0.9323949079438967,0.8324339011772682
0.9201305973640554,0.8376539051633558
0.9516268833993898,0.8530037336652713
0.911604438844215,0.8618181323913294
0.9186772289954424,0.8997354304594538
0.9397938376781815,0.8451259602563866
0.9406106947099949,0.8751469467265155
0.920533523123815,0.8980604042494308
0.9199931718135906,0.8545867349026152
0.9162316592832443,0.8612233795514173
0.9258075470155669,0.8983507893654297
0.9113405093376995,0.8527666391723275
0.9343877837812349,0.8811903158340938
0.9252744634490891,0.8531082100324471
0.9235014275558542,0.8237563944120189
0.9342881531285797,0.8603702311699248
0.9719982330911143,0.9269903006594687
0.8995247033422779,0.8462577199542919
0.9390315059933825,0.9063844819972723
0.8855818495785013,0.8924668396626879
0.9018422392323585,0.8225972669215877
0.9276358439118179,0.9004323863078723
0.9264192790092257,0.8971458073676704
0.9436051423569348,0.8470902784811569
0.9418816626448674,0.8574311567535617
0.9173589713252431,0.8591139572728468
0.9356087888631714,0.8411028505941643
0.9320598305112149,0.892213406530252
0.884622410540361,0.8468693687714222
0.9481056926671098,0.8743164713373618
0.8894986497310995,0.8103556364087966
0.9518424766227735,0.905369154979347
0.9538843616246689,0.9124486608482126
0.918211473683198,0.8599667160241892
0.91199359764053,0.8759260542310175
0.9133955338303216,0.8396377724130374
0.906784440322451,0.9119660656957221
0.9367656754422797,0.9057697523577924
0.9379668628374702,0.9034510629170482
0.8996363679427569,0.8444862457700207
0.9071850079804832,0.8676300218505284
0.9249055570142807,0.8682261078379181
0.9128570610126576,0.8321340471507669
0.9207921239153688,0.8673879034450668
0.8590171382390228,0.7334750940118984
0.9355949771516867,0.8170347321131809
0.89788087068676,0.8875801341205639
0.9625806263311473,0.867502004010629
0.9434930952390365,0.9068499765445461
0.9475467603361807,0.9148430574362943
0.8766834482802053,0.7546353603823729
0.9367510925297748,0.8868139938471212
0.9399878195265414,0.898820469766255
0.8949513720749002,0.9173466903366396
0.9217143938375637,0.847701846806723
0.884900624958964,0.8213252402531744
0.923416272487229,0.876264375779541
0.9164788722424847,0.9199242815366293
0.9592418821436263,0.8922581159778223
0.8967904638086162,0.8466807847133371
0.9523308428572559,0.8736289109839366
0.9231076942497227,0.8715374320011349
0.9396014010198349,0.8994912906052247
0.9139012567579106,0.9139012567579106
0.9348929987687932,0.8541125449931153
0.9275857063985402,0.8144236793702525
0.9299235248465626,0.8765884105630409
0.964317607072935,0.9350436797153637
0.9186772289954424,0.9221211923656221
0.9397938376781815,0.8812718770901629
0.9193374841142608,0.8606380015604864
0.8654334219545002,0.8309196264627954
0.9230415746164307,0.8697064603329091
0.9411136584195577,0.8826166485726383
0.9270036550474471,0.8892018377887931
0.9223754523092997,0.8640298423027579
0.9157114810245969,0.8881712861065638
0.9381258236424163,0.8641764003305484
0.9272988384581354,0.9099661498888244
0.9416155052815948,0.9158413582392154
0.9254026112703445,0.8653672240702295
0.9267768792212875,0.8788106082079861
0.9333071546895918,0.8420428019247423
0.9535411109802402,0.8471898683854077
0.9389791051126561,0.901144782196029
0.9235562193201214,0.8788818719669621
0.9150295278709579,0.81316775024004
0.9344044441858702,0.873579256319983
0.904930972983199,0.9157033320493307
0.9406617702519942,0.9251705425625742
0.9126577352654563,0.8713298378194734
0.9527105028993207,0.8580418892417548
0.920414903907125,0.8963067492678364
0.9130722303603442,0.8565405538089533
0.9350436797153637,0.8851058036348011
0.9325943457314021,0.8876083476070673
0.9573780503310151,0.8849930312240797
0.8862398281916735,0.8948608381935379
0.9251705425625742,0.8532419249620276
0.8914744894808349,0.8278874374103213
0.935804477428615,0.8947078489596546
0.8952741370400799,0.8283523685489832
0.9569691764920251,0.8828923545493481
0.9272245110421745,0.9237775797743597
0.9099756498171157,0.8585161408736407
0.9303462257516736,0.8367918566816729
0.9072379222880252,0.9089561759287224
0.9252853906265992,0.8840470445262494
0.9080371777542957,0.8581639236730938
0.8920727985808374,0.8404581718548488
0.9171461038418889,0.8432935149557443
0.9448781458432641,0.8724604777311892
0.9308306761207746,0.8508781307881161
0.9389791051126561,0.8766944582259937
0.907715908169931,0.8132516225514898
0.9058366990411012,0.8129303709343215
0.9248150885779421,0.8766834482802053
0.9268917900836209,0.8976305822258278
0.922569196800086,0.8385882962596867
0.9117893022550829,0.8972482049636525
0.9315262577928239,0.9125682765981503
0.9315996882615319,0.8954377779962968
0.9345049825468407,0.8961894853069609
0.932627006881699,0.8484672953951368
0.9143654965685853,0.8544615049478805
0.907783703306889,0.8322780644685087
0.928326297759409,0.8252743498120186
0.9120419843523786,0.8364676263912851
0.9034989314248303,0.8623137949496243
0.9364924747008823,0.8776914698258499
0.9171476910689933,0.8515137696742254
0.9293002825656356,0.8864358783882539
0.9579211018994748,0.9063737780304448
0.9239086555234051,0.8482066427803328
0.9308964178258553,0.8656306173140795
0.9423082560195208,0.8647874671330886
0.9060752220446826,0.8681424820161706
0.9133212080322455,0.8824193626476958
0.8862310666337353,0.8518810252913425
0.9519537754461773,0.8746987350583
0.870833337023796,0.8570516027088794
0.9049603828882028,0.8791535278628738
0.917263193200958,0.9034697617242519
0.9418816626448674,0.8936242307069785
0.9263703452362602,0.8229615625122125
0.9493733609808868,0.8604685356269407
0.9411510285985734,0.84488717909808
0.931246807520382,0.8882529567576682
0.89848421843958,0.8636911453868703
0.9225596308400881,0.882972183994338
0.929239641721834,0.8417212267120214
0.8987455566362276,0.862692726284058
0.9081873031185206,0.873315128383695
0.9485327985511286,0.8609759248387167
0.9199333287909488,0.859974918162116
0.9400724613658501,0.8468421346188237
0.9157473545246592,0.8651359189352207
0.910005397199574,0.8617475352268693
0.9472525599724058,0.8957714425826011
0.9298514989327121,0.8730272406646019
0.9336948350321395,0.8923504142927089
0.9405082793788759,0.8697544455173457
0.9170266543649439,0.9260239645986477
0.9292293802339184,0.8588722157102053
0.9278473782222021,0.8350626403999818
0.9414142922036064,0.8875848014623046
0.9445069542717903,0.9376190275314309
0.9124678659145956,0.8455134975784353
0.9531973889784682,0.8466180596427333
0.9460897874769776,0.8252389022153199
0.9437840899515175,0.9128685055673006
0.8858488373995728,0.7872760237120593
0.956558943719892,0.8876177585869269
0.9500353022054708,0.8896882321924192
0.9310045952616299,0.860707747368947
0.9130470113485298,0.888928788407248
0.9360071745694788,0.8500561025245311
0.9257044124972708,0.8496427987720048
0.9329817380652363,0.8435530737714256
0.909277674156167,0.874867923005508
0.9300799043113556,0.8661746926873627
0.9540103506520238,0.8731474354479749
0.9323129940228695,0.8373551890760957
0.8970668714485566,0.8710900315417451
0.9343211245130854,0.86390353976118
0.9186071828726375,0.880690938926675
0.9485545825957258,0.876512462398582
0.946724593794959,0.9071702510932623
0.9310636805140423,0.8659663118672464
0.9161596243862988,0.8421786594123818
0.9428700259110822,0.8689531414732033
0.9502369967708912,0.8712651777077276
0.9342750393485382,0.862077152223168
0.9260875454288563,0.8865332027271596
0.9155662325598053,0.8435084998171447
0.9331265945664936,0.8936745510462191
0.9013725265335636,0.9082663890691931
0.9100420784891251,0.8826208482521647
0.9537469327288906,0.9208591074623771
0.9232374995867749,0.8507590416752897
0.884900624958964,0.8144522256903863
0.9298163310948698,0.8253618261284111
0.9364931068818408,0.9137851246067619
0.8978375902624691,0.7411837581843627
0.9340775664298002,0.856453391934249
0.9314112883264817,0.895389857286231
0.8958607800709042,0.8547111940006616
0.950989255378274,0.8150107012155886
0.9022630285041678,0.8422265152006585
0.9254069718449224,0.8839708387772393
0.9316322922369789,0.8111996782820602
0.8915204905849625,0.9208071540437921
0.8850889052791945,0.7770257249834789
0.9498751965707787,0.8778629975527774
0.9519537754461773,0.844156623683389
0.9348977171255731,0.8783411182893789
0.9267823391548288,0.909539877031018
0.9364060696119078,0.8555776301780056
0.9368390017812316,0.9007406182263584
0.9172041151920576,0.8964958378970347
0.8924536194300221,0.8149986283512352
0.9316440124040954,0.8989547488109694
0.8965288064361839,0.8261117929038401
0.93326426408453,0.8246850422242801
0.9261510170561671,0.8986585935442957
0.9589834139761729,0.9230938177263014
0.9530927739609174,0.8531300598746006
0.9484000083528901,0.9109215587284022
0.9364550871554765,0.8211828246511447
0.9227144641171832,0.8230544288866494
0.9403372359443651,0.8561792002160109
0.941328609477592,0.8895123557448805
0.9289348703470228,0.8841253960816748
0.9432850857339419,0.9071702510932623
0.9389046835331687,0.8941129004655313
0.9104558231791813,0.7636988773373546
0.9366019249337217,0.8358429813250681
0.9033457671923987,0.856932188288127
0.9050420562578875,0.7812756212140739
0.9205912914292592,0.8467378855869865
0.9414647253877438,0.8811696377599836
0.9334671922114383,0.7981243979054817
0.9424074403534352,0.899414400191326
0.9263068801672938,0.8866326562495142
0.9201197310621861,0.8599811865483178
0.9512976616772234,0.8947581575277934
0.9410899799236634,0.882594441866251
0.9349877437965974,0.9005181495552483
0.9634801621845563,0.9286743863396205
0.9269409114573658,0.8615907173286461
0.9106744295694194,0.8216758593685062
0.9220541141404524,0.8875848014623046
0.932627006881699,0.8587725661894097
0.9170749041093694,0.8895712518774108
0.8842375952936451,0.8894035403489147
0.9321584483099908,0.8668644003177702
0.9297568126818835,0.8676580274192716
0.94137919103921,0.8999619580695656
0.9325111569714815,0.911865153496098
0.9141230817697233,0.8673602918513038
0.8880486452054495,0.8398132192777044
0.9183557820469581,0.9101446532064827
0.9124048053002314,0.8694478935629324
0.9079580673521077,0.8201744437787286
0.9223217360874261,0.8106813024828028
0.930068806391463,0.8564266346740551
0.9316440124040954,0.8387376842973159
0.9475918275428351,0.9166360146648478
0.9117559053789351,0.8277783877782438
0.8959749569783573,0.8684594112746074
0.9609473671431458,0.9180095938123528
0.9442147048117752,0.8223251701906188
0.8714269478904421,0.7974459829165249
0.9038839725381648,0.8781322924088724
0.9222420581609765,0.8603581549106594
0.9272871374208916,0.9049013755147235
0.9549803520188377,0.929239641721834
0.9101989910513798,0.8551916865874626
0.8963067492678364,0.8170942411673168
0.9380346031372214,0.8897977456756195
0.9179506680248639,0.874975449484374
0.909277674156167,0.8249737838370522
0.9264708944960538,0.8762030172421787
0.9497891495529484,0.8295626749259928
0.9203306485065449,0.8686266794893233
0.9235562193201214,0.8462352335165765
0.9434184320065652,0.9112157777995425
0.9457490474910206,0.8819519376329208
0.9399363247191742,0.8369296042020044
0.9172904627529499,0.8379758738682964
0.9186772289954424,0.8549639066471174
0.8941880871837345,0.8511568991575683
0.8925854073760098,0.8252530458911658
0.8917854876663279,0.8041533877222379
0.9231737003620395,0.820121752414649
0.9509216770069022,0.9040222906290256
0.923895665109588,0.9101318563183838
0.9251705425625742,0.8907455921416413
0.9497161598676341,0.8447656422011022
0.9075604648036506,0.8332269410197325
0.9358286356186148,0.8720613068563888
0.9355534558680623,0.8736418301120875
0.9285065853672099,0.8336730436862506
0.9242375574940981,0.8673879034450668
0.8933910810808647,0.838719064453668
0.9048190499445908,0.8876660821731294
0.8847143453600462,0.8998216514687911
0.9436226607699647,0.8677881455665337
0.9168837172387302,0.8410512293468051
0.910613823559038,0.863220609011841
0.9385259626342273,0.8800293856781068
0.908291835512556,0.8355592195134572
0.946261854395295,0.875722334340373
0.9506497748903528,0.924652059989067
0.9423830177730407,0.8700906218890814
0.9381258236424163,0.8968517269102109
0.9170137607139859,0.8430332884612629
0.9394320312860646,0.880986122660765
0.9483555925452022,0.870833337023796
0.9431874421771084,0.8536061691301502
0.9230961014244515,0.8629315510522806
0.9389679971404664,0.9062932866172634
0.9196005995013647,0.8955137736959035
0.9201305973640554,0.9063844819972723
0.9424185890141678,0.854711749525623
0.9279806758464578,0.8850980198461594
0.9237775797743597,0.8789674732927676
0.9176793882255213,0.879943039550827
0.9257438546275573,0.8793707858428744
0.9555932402796504,0.9171859985886855
0.9130974631924379,0.8848016729560373
0.9383816439683572,0.8866326562495142
0.947995659578019,0.8713162735662978
0.9304998698130477,0.89139343330557
0.9371111002498286,0.888833067486268
0.9094320790322062,0.8300509108434369
0.9424074403534352,0.8770580193070291
0.8847088919156721,0.8259586920618971
0.9287109517070244,0.8135885950661907
0.8950026139528504,0.8362005098477355
0.91650879199935,0.7752423992475704
0.9054300636526299,0.8881508639646026
0.958233372751289,0.8703378655384908
0.9114005623942011,0.8718118694101281
0.9297568126818835,0.8849076899922192
0.9274613756936566,0.8862408701072718
0.8438839754592766,0.8076435593352587
0.8904465281589503,0.8440332921352214
0.9244327405866751,0.8264909818256334
0.9111876054038816,0.8818501256844383
0.9302605094190634,0.9233696908307741
0.9450395023833597,0.8316347620973564
0.9397813086806845,0.9069086834612727
0.9444752986086487,0.9220698626927502
0.92522116950661,0.9080237499990522
0.9326717364281012,0.8794742684809602
0.9025519954132674,0.8544616892827793
0.9057556519681278,0.8627064289658404
0.9148090466046243,0.8646113884181832
0.9420665574857278,0.8682126614567646
0.9177529466759229,0.8953477104190459
0.9110746330583855,0.8543473445849389
0.9338336884859518,0.8719220627299772
0.9039783574556967,0.8748177652797064
